,0
2019-04-13 14:00:12,4926814617.6
2019-04-13 14:05:12,4930198323.2
2019-04-13 14:10:12,4933918310.4
2019-04-13 14:15:12,4933682380.8
2019-04-13 14:20:12,4936582348.8
2019-04-13 14:25:12,4938628300.8
2019-04-13 14:30:12,4939646976.0
2019-04-13 14:35:12,4944879616.0
2019-04-13 14:40:12,4944942284.8
2019-04-13 14:45:12,4945430937.6
2019-04-13 14:50:12,4945035673.6
2019-04-13 14:55:12,4949015756.8
2019-04-13 15:00:12,4951963648.0
2019-04-13 15:05:12,4967479296.0
2019-04-13 15:10:12,4961868595.2
2019-04-13 15:15:12,4958969446.4
2019-04-13 15:20:12,4960231424.0
2019-04-13 15:25:12,4962799206.4
2019-04-13 15:30:12,4964458496.0
2019-04-13 15:35:12,4967399424.0
2019-04-13 15:40:12,4969508454.4
2019-04-13 15:45:12,4971128422.4
2019-04-13 15:50:12,4974697267.2
2019-04-13 15:55:12,4978876825.6
2019-04-13 16:00:12,4983101849.6
2019-04-13 16:05:12,4982885990.4
2019-04-13 16:10:12,4986116505.6
2019-04-13 16:15:12,4986236518.4
2019-04-13 16:20:12,4985805209.6
2019-04-13 16:25:12,4988873113.6
2019-04-13 16:30:12,4991348326.4
2019-04-13 16:35:12,4993530265.6
2019-04-13 16:40:12,4995178905.6
2019-04-13 16:45:12,4998507724.8
2019-04-13 16:50:12,5000139980.8
2019-04-13 16:55:12,5003059609.6
2019-04-13 17:00:12,5003255808.0
2019-04-13 17:05:12,5012667596.8
2019-04-13 17:10:12,4999794278.4
2019-04-13 17:15:12,4995143680.0
2019-04-13 17:20:12,4996160716.8
2019-04-13 17:25:12,4998261964.8
2019-04-13 17:30:12,4999522304.0
2019-04-13 17:35:12,5001275801.6
2019-04-13 17:40:12,5002287923.2
2019-04-13 17:45:12,5004755763.2
2019-04-13 17:50:12,5006753792.0
2019-04-13 17:55:12,5013232435.2
2019-04-13 18:00:12,5017349324.8
2019-04-13 18:05:12,5018647756.8
2019-04-13 18:10:12,5021231923.2
2019-04-13 18:15:12,5023625216.0
2019-04-13 18:20:12,5026168832.0
2019-04-13 18:25:12,5025780121.6
2019-04-13 18:30:12,5027389440.0
2019-04-13 18:35:12,5033190604.8
2019-04-13 18:40:12,5038571110.4
2019-04-13 18:45:12,5041125376.0
2019-04-13 18:50:12,5040575692.8
2019-04-13 18:55:12,5042207948.8
2019-04-13 19:00:12,5044398489.6
2019-04-13 19:05:12,5061818777.6
2019-04-13 19:10:12,5054454579.2
2019-04-13 19:15:12,5051234304.0
2019-04-13 19:20:12,5055070617.6
2019-04-13 19:25:12,5060150886.4
2019-04-13 19:30:12,5063263846.4
2019-04-13 19:35:12,5065895936.0
2019-04-13 19:40:12,5067535155.2
2019-04-13 19:45:12,5069795328.0
2019-04-13 19:50:12,5070619033.6
2019-04-13 19:55:12,5074377523.2
2019-04-13 20:00:12,5075959398.4
